radio,mcc,net,area,cell,unit,lon,lat,range_,samples,changeable,created,updated,averagesig,county,subcounty,ward
GSM,639,7,11103,20263,0,36.763687133789,-1.2627410888672,1000,1,1,1490143924,1490097387,0,Nairobi,Westlands  Sub County,Kitisuru Ward
GSM,639,7,11104,20711,0,36.896896362305,-1.3259124755859,1000,1,1,1490143926,1490097428,0,Nairobi,Embakasi South Sub County,Pipeline Ward
GSM,639,7,11103,20266,0,36.765060424805,-1.2627410888672,1000,1,1,1490143925,1490097387,0,Nairobi,Westlands  Sub County,Kitisuru Ward
GSM,639,7,11104,21393,0,36.896896362305,-1.3259124755859,1000,1,1,1490143927,1490097428,0,Nairobi,Embakasi South Sub County,Pipeline Ward
GSM,639,7,11104,20712,0,36.903763,-1.326599,1000,2,1,1490143927,1490512947,0,Nairobi,Embakasi East Sub County,Embakasi Ward
GSM,639,7,11103,25761,0,36.762313842773,-1.2627410888672,1000,1,1,1490143926,1490097387,0,Nairobi,Westlands  Sub County,Kitisuru Ward
GSM,639,7,11104,26122,0,36.907196,-1.327286,1155,2,1,1490143927,1490512947,0,Nairobi,Embakasi East Sub County,Embakasi Ward
GSM,639,7,11103,21242,0,36.763687133789,-1.2627410888672,1000,1,1,1490143925,1490097387,0,Nairobi,Westlands  Sub County,Kitisuru Ward
GSM,639,2,2018,11420,0,37.506638,-2.809067,9650,2,1,1490143924,1492414546,0,KAJIADO,Loitokitok Sub County,Kimana Ward
GSM,639,7,11104,20715,0,36.897583,-1.325912,1000,2,1,1490143927,1490512947,0,Nairobi,Embakasi South Sub County,Pipeline Ward
GSM,639,7,11104,20714,0,36.89827,-1.325912,1000,2,1,1490143927,1490512947,0,Nairobi,Embakasi South Sub County,Pipeline Ward
GSM,639,2,2018,12096,0,37.502517700195,-2.8131866455078,1000,1,1,1490143924,1490099314,0,KAJIADO,Loitokitok Sub County,Kimana Ward
GSM,639,7,11103,20262,0,36.763687133789,-1.2627410888672,1000,1,1,1490143924,1490097387,0,Nairobi,Westlands  Sub County,Kitisuru Ward
GSM,639,2,2018,8500,0,37.507324,-2.758255,6131,2,1,1490143923,1492414546,0,KAJIADO,Loitokitok Sub County,Kimana Ward
GSM,639,7,11103,22112,0,36.760940551758,-1.2641143798828,1000,1,1,1490143926,1490097387,0,Nairobi,Dagoretti North Sub County,Kileleshwa Ward
LTE,639,2,10018,2737153,0,36.844711,-1.324081,1000,3,1,1490149571,1490531486,0,Nairobi,Langata  Sub County,South C Ward
UMTS,639,2,2517,33807251,0,38.263320922852,-0.94551086425781,1000,1,1,1490150555,1490102389,0,KITUI,Mwingi Central Sub- County,Mui Ward
UMTS,639,2,45019,33717729,0,35.934263,-0.375899,1000,7,1,1490150555,1490102758,0,Nakuru,Njoro  Sub County,Njoro Ward
UMTS,639,2,2508,262316912,0,38.219375610352,-0.55137634277344,1000,1,1,1490150555,1490102389,0,KITUI,Mwingi North Sub County,Kyuso Ward
UMTS,639,2,5518,131102771,0,36.395645,-0.804062,1000,2,1,1490152516,1490518924,0,Nakuru,Naivasha  Sub County,Viwandani Ward
UMTS,639,7,1004,20282500,0,36.776596,-1.205063,1000,5,1,1490153880,1491923926,0,Kiambu,Kiambaa Sub County,Ndenderu Ward
UMTS,639,7,1005,20346786,0,36.869431,-1.324539,1000,3,1,1490166665,1491395070,0,Nairobi,Starehe  Sub County,Nairobi South Ward
UMTS,639,7,1005,20347255,0,36.86393737793,-1.3300323486328,1000,1,1,1490167706,1490139457,0,Nairobi,Starehe  Sub County,Nairobi South Ward
UMTS,639,7,1005,20347252,0,36.86393737793,-1.3300323486328,1000,1,1,1490167706,1490139457,0,Nairobi,Starehe  Sub County,Nairobi South Ward
UMTS,639,2,2507,196637310,0,39.665451049805,-4.0779876708984,1000,1,1,1490169412,1490143065,0,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward
UMTS,639,2,4502,65559900,0,36.781539916992,-1.2682342529297,1000,1,1,1490172489,1490147903,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,2,4502,65557241,0,36.784286499023,-1.2599945068359,1000,4,1,1490172489,1492304842,0,Nairobi,Dagoretti North Sub County,Kileleshwa Ward
UMTS,639,2,4502,65559902,0,36.774217,-1.268952,1591,4,1,1490172489,1494083554,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,2,4502,65559601,0,36.780853,-1.268921,1000,2,1,1490172489,1492334487,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,2,4502,65583831,0,36.795273,-1.269608,1000,2,1,1490172489,1492334487,0,Nairobi,Dagoretti North Sub County,Kileleshwa Ward
UMTS,639,2,4505,72514932,0,36.938095,-1.237335,1000,2,1,1490179610,1491438451,0,Nairobi,Kasarani  Sub County,Mwiki Ward
UMTS,639,2,4505,72514930,0,36.938095092773,-1.2380218505859,1000,1,1,1490179610,1490156801,0,Nairobi,Kasarani  Sub County,Mwiki Ward
UMTS,639,2,4505,72514926,0,36.938095,-1.235962,1000,2,1,1490179610,1490265662,0,Nairobi,Kasarani  Sub County,Mwiki Ward
UMTS,639,2,54025,196854998,0,39.672317504883,-4.0560150146484,1000,2,1,1490180864,1492052019,0,Mombasa,Mvita  Sub County,Tononoka Ward
UMTS,639,2,46010,137646032,0,34.720230102539,-0.35774230957031,1000,1,1,1490180864,1490159794,0,Homa Bay,Karachuonyo Sub County,Wang'chieng Ward
UMTS,639,2,46010,137648536,0,34.806747436523,-0.069351196289062,1000,1,1,1490180864,1490158441,0,Kisumu,Kisumu East Sub County,Kajulu Ward
UMTS,639,2,46006,137645885,0,34.720230102539,-0.35911560058594,1000,1,1,1490180864,1490159794,0,Homa Bay,Karachuonyo Sub County,Wang'chieng Ward
UMTS,639,2,5564,157329092,0,34.720230102539,-0.35911560058594,1000,1,1,1490180864,1490159794,0,Homa Bay,Karachuonyo Sub County,Wang'chieng Ward
UMTS,639,2,5555,137711356,0,34.287643432617,0.066604614257812,1000,1,1,1490180864,1490158441,0,Siaya,Alego Usonga Sub County,Siaya Township Ward
UMTS,639,2,5564,157329096,0,34.720230102539,-0.35911560058594,1000,1,1,1490180864,1490159794,0,Homa Bay,Karachuonyo Sub County,Wang'chieng Ward
UMTS,639,2,46006,137645846,0,34.647445678711,-0.062484741210938,1000,1,1,1490180864,1490158441,0,Kisumu,Kisumu West Sub County,West Kisumu Ward
UMTS,639,2,5555,137711360,0,34.286957,0.064545,1000,2,1,1490180864,1491272638,0,Siaya,Alego Usonga Sub County,Siaya Township Ward
GSM,639,7,11104,23261,0,36.90033,-1.316299,1000,2,1,1490180919,1492246330,0,Nairobi,Embakasi East Sub County,Utawala Ward
GSM,639,2,5105,6931,0,34.771041870117,-0.39619445800781,1000,1,1,1490180919,1490159794,0,Homa Bay,Karachuonyo Sub County,Wang'chieng Ward
GSM,639,2,5078,6835,0,34.720230102539,-0.35911560058594,1000,1,1,1490180919,1490159776,0,Homa Bay,Karachuonyo Sub County,Wang'chieng Ward
GSM,639,2,2027,4006,0,37.321243286133,-1.2668609619141,1000,1,1,1490180919,1490157396,0,Machakos,Matungulu Sub County,Tala Ward
GSM,639,2,5099,5391,0,34.720230102539,-0.35911560058594,1000,1,1,1490180919,1490159776,0,Homa Bay,Karachuonyo Sub County,Wang'chieng Ward
GSM,639,2,5145,6781,0,34.720230102539,-0.35911560058594,1000,1,1,1490180919,1490159776,0,Homa Bay,Karachuonyo Sub County,Wang'chieng Ward
GSM,639,2,2013,8785,0,37.672805786133,-3.3899688720703,1000,1,1,1490185957,1490163771,0,TAITA TAVETA,Taveta Sub County,Bomani Ward
UMTS,639,2,46006,137649766,0,34.76692199707,-0.088577270507812,1000,1,1,1490190938,1490167051,0,Kisumu,Kisumu Central Sub County,Railways Ward
UMTS,639,7,1005,20346803,0,36.879043579102,-1.2146759033203,1000,1,1,1490190938,1490166846,0,Nairobi,Roysambu  Sub County,Roysambu Ward
UMTS,639,2,4524,72510622,0,36.887283325195,-1.2339019775391,1000,2,1,1490190938,1492475455,0,Nairobi,Kasarani  Sub County,Kasarani Ward
UMTS,639,2,4524,72510618,0,36.887283325195,-1.2339019775391,1000,1,1,1490190938,1490165329,0,Nairobi,Kasarani  Sub County,Kasarani Ward
GSM,639,7,11104,22042,0,36.887283325195,-1.2339019775391,1000,1,1,1490191085,1490165294,0,Nairobi,Kasarani  Sub County,Kasarani Ward
GSM,639,7,11104,20662,0,36.887283325195,-1.2339019775391,1000,1,1,1490191085,1490165294,0,Nairobi,Kasarani  Sub County,Kasarani Ward
UMTS,639,2,54025,196835004,0,39.672317504883,-4.0560150146484,1000,3,1,1490192168,1492413048,0,Mombasa,Mvita  Sub County,Tononoka Ward
UMTS,639,2,55049,196862650,0,39.642105102539,-4.0422821044922,1000,1,1,1490192168,1490171069,0,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward
GSM,639,2,4072,17194,0,36.706008911133,-1.2270355224609,1000,1,1,1490192328,1490169019,0,Kiambu,Kabete Sub County,Kabete Ward
GSM,639,2,4072,17191,0,36.704635620117,-1.2270355224609,1000,1,1,1490192328,1490169019,0,Kiambu,Kabete Sub County,Kabete Ward
GSM,639,2,4072,17190,0,36.704635620117,-1.2270355224609,1000,1,1,1490192328,1490169019,0,Kiambu,Kabete Sub County,Kabete Ward
UMTS,639,2,5509,98466044,0,36.832352,-1.319962,3648,3,1,1433067711,1490171807,0,Nairobi,Langata  Sub County,South C Ward
UMTS,639,2,5509,98466046,0,36.850204467773,-1.3094329833984,1000,1,1,1490198557,1490171807,0,Nairobi,Starehe  Sub County,Landimawe Ward
LTE,639,2,10013,2943234,0,36.925735473633,-1.3327789306641,1000,1,1,1490199675,1490172012,0,Nairobi,Embakasi East Sub County,Embakasi Ward
UMTS,639,2,4506,72527378,0,36.87629699707,-1.2572479248047,1000,1,1,1490203787,1490175620,0,Nairobi,Mathare  Sub County,Kiamaiko Ward
UMTS,639,2,4506,72525316,0,36.87629699707,-1.2572479248047,1000,1,1,1490203787,1490175620,0,Nairobi,Mathare  Sub County,Kiamaiko Ward
UMTS,639,2,4506,72527382,0,36.87629699707,-1.2572479248047,1000,1,1,1490203787,1490175620,0,Nairobi,Mathare  Sub County,Kiamaiko Ward
UMTS,639,3,302,369749,0,35.007247924805,1.0292816162109,1000,1,1,1490212971,1490179721,0,TRANS NZOIA,Kwanza  Sub County,Bidii Ward
UMTS,639,2,4525,72530836,0,36.874924,-1.232872,1000,4,1,1490229232,1491953859,0,Nairobi,Roysambu  Sub County,Roysambu Ward
UMTS,639,2,4523,33590414,0,36.90239,-1.216507,1000,3,1,1490229232,1490768391,0,Nairobi,Kasarani  Sub County,Kasarani Ward
UMTS,639,2,4502,65561065,0,36.791115,-1.27731,1000,8,1,1490229230,1530696950,0,Nairobi,Dagoretti North Sub County,Kileleshwa Ward
UMTS,639,2,4525,72528717,0,36.877095,-1.232522,1000,2,1,1490229232,1494143041,0,Nairobi,Kasarani  Sub County,Kasarani Ward
GSM,639,2,4116,10020,0,36.401138305664,-0.80406188964844,1000,1,1,1490232844,1490196531,0,Nakuru,Naivasha  Sub County,Viwandani Ward
UMTS,639,2,2507,196639394,0,39.672317504883,-4.0670013427734,1000,1,1,1490235146,1490198787,0,Mombasa,Mvita  Sub County,Makadara Ward-mji Wa Kale Ward
GSM,639,2,2129,3540,0,36.950454711914,-0.94688415527344,1000,1,1,1490239159,1490211662,0,Muranga,Gatanga Sub County,Mugumo-ini Ward
GSM,639,7,11103,21361,0,36.815872192383,-1.2805938720703,1000,1,1,1490239385,1490217813,0,Nairobi,Starehe  Sub County,Nairobi Central Ward
UMTS,639,2,34069,98485432,0,36.868057250977,-1.3300323486328,1000,1,1,1490244416,1490220396,0,Nairobi,Starehe  Sub County,Nairobi South Ward
UMTS,639,2,56751,33514731,0,36.912002563477,-1.3094329833984,1000,1,1,1490244416,1490220396,0,Nairobi,Embakasi East Sub County,Embakasi Ward
UMTS,639,2,5506,72536527,0,36.932601928711,-1.1762237548828,1000,10,1,1490250451,1492300373,0,Nairobi,Roysambu  Sub County,Kahawa West
UMTS,639,7,1004,20280778,0,36.733474731445,-1.3080596923828,1000,1,1,1490250451,1490226382,0,Nairobi,Dagoretti South Sub County,Ngando Ward
UMTS,639,2,5506,72535862,0,36.932602,-1.176987,1000,9,1,1490250451,1492247027,0,Nairobi,Roysambu  Sub County,Kahawa West
UMTS,639,2,46010,137648435,0,35.12809753418,-0.088577270507812,1000,1,1,1490250451,1490226136,0,Kisumu,Muhoroni Sub County,Chemelil Ward
UMTS,639,2,46010,137648434,0,35.12809753418,-0.088577270507812,1000,1,1,1490250451,1490226136,0,Kisumu,Muhoroni Sub County,Chemelil Ward
UMTS,639,2,5506,72535857,0,36.933212,-1.17836,1000,9,1,1490250451,1492300373,0,Nairobi,Roysambu  Sub County,Kahawa West
UMTS,639,2,46010,137648430,0,35.12809753418,-0.088577270507812,1000,1,1,1490250451,1490226136,0,Kisumu,Muhoroni Sub County,Chemelil Ward
UMTS,639,2,5506,72539742,0,36.932601928711,-1.1762237548828,1000,8,1,1490250451,1492409399,0,Nairobi,Roysambu  Sub County,Kahawa West
UMTS,639,2,46010,137648431,0,35.12809753418,-0.088577270507812,1000,1,1,1490250451,1490226136,0,Kisumu,Muhoroni Sub County,Chemelil Ward
UMTS,639,2,4521,65647427,0,36.830978393555,-1.2847137451172,1000,1,1,1490255256,1490231179,0,Nairobi,Starehe  Sub County,Nairobi Central Ward
UMTS,639,2,4525,72502968,0,36.857070922852,-1.2545013427734,1000,2,1,1490261704,1490504049,0,Nairobi,Roysambu  Sub County,Roysambu Ward
UMTS,639,2,4525,72522968,0,36.857070922852,-1.2545013427734,1000,1,1,1490261704,1490239298,0,Nairobi,Roysambu  Sub County,Roysambu Ward
UMTS,639,2,4525,72522966,0,36.859986,-1.251983,1000,6,1,1490261704,1505860621,0,Nairobi,Roysambu  Sub County,Roysambu Ward
UMTS,639,2,4522,72522967,0,36.85432434082,-1.2572479248047,1000,1,1,1490261704,1490239298,0,Nairobi,Roysambu  Sub County,Roysambu Ward
UMTS,639,2,4525,72522967,0,36.855863,-1.255866,1000,3,1,1490261704,1506085147,0,Nairobi,Roysambu  Sub County,Roysambu Ward
UMTS,639,2,4525,72522971,0,36.857424,-1.253705,1000,5,1,1490261704,1506104931,0,Nairobi,Roysambu  Sub County,Roysambu Ward
UMTS,639,2,4502,65556454,0,36.76918,-1.26091,1000,3,1,1490267569,1492161208,0,Nairobi,Dagoretti North Sub County,Kileleshwa Ward
UMTS,639,2,45019,33719706,0,35.934219360352,-0.37147521972656,1000,1,1,1490267569,1490241799,0,Nakuru,Njoro  Sub County,Njoro Ward
GSM,639,2,2164,10664,0,39.580171,-4.309386,1000,12,1,1490267730,1519734770,0,Kwale,Msambweni Sub County,Ukunda Ward
UMTS,639,7,1004,20281937,0,36.81037902832,-1.2915802001953,1000,1,1,1490269129,1490246391,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,7,1004,20285938,0,36.791152954102,-1.2943267822266,1000,1,1,1490269129,1490246391,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,7,1004,20281856,0,36.774673461914,-1.2723541259766,1000,1,1,1490269129,1490246391,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,7,1004,20281008,0,36.81037902832,-1.2915802001953,1000,1,1,1490269129,1490246391,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,7,1004,20281639,0,36.825485229492,-1.2847137451172,1000,1,1,1490269129,1490246391,0,Nairobi,Starehe  Sub County,Nairobi Central Ward
UMTS,639,7,1004,20283189,0,36.81037902832,-1.2915802001953,1000,1,1,1490269129,1490246391,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,7,1004,20280907,0,36.773300170898,-1.2751007080078,1000,1,1,1490269129,1490246391,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,7,1004,20283186,0,36.811752319336,-1.2915802001953,1000,1,1,1490269129,1490246391,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,7,1004,20280905,0,36.773300170898,-1.2737274169922,1000,1,1,1490269129,1490246391,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,7,1004,20281940,0,36.81037902832,-1.2915802001953,1000,1,1,1490269129,1490246391,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
GSM,639,7,11103,24555,0,36.811752319336,-1.2915802001953,1000,1,1,1490269269,1490246391,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
GSM,639,7,11103,21334,0,36.811752319336,-1.2915802001953,1000,1,1,1490269268,1490246391,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
GSM,639,7,11103,20383,0,36.811066,-1.29158,1000,2,1,1490269268,1491803994,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
GSM,639,7,11103,20381,0,36.811752319336,-1.2915802001953,1000,1,1,1490269268,1490246391,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
LTE,639,2,12023,5139205,0,34.747695922852,0.12153625488281,1000,1,1,1490273433,1490247129,0,Vihiga,Sabatia Sub County,Chavakali Ward
LTE,639,2,12022,5140736,0,34.764862,0.295944,1000,2,1,1490273432,1490279096,0,Kakamega,Lurambi Sub County,Sheywe Ward
LTE,639,2,12022,5176581,0,34.765549,0.234146,1839,2,1,1490273433,1491352347,0,Kakamega,Shinyalu Sub County,Isukha South Ward
LTE,639,2,12023,5139204,0,34.740829467773,0.13114929199219,1000,1,1,1490273433,1490247129,0,Vihiga,Sabatia Sub County,West Sabatia Ward
LTE,639,2,12022,5140229,0,34.760055541992,0.22727966308594,1000,1,1,1490273432,1490247129,0,Kakamega,Shinyalu Sub County,Isukha South Ward
UMTS,639,2,5562,137802783,0,34.753189086914,0.26847839355469,1000,1,1,1490273612,1490247140,0,Kakamega,Lurambi Sub County,Shirere Ward
UMTS,639,2,5562,137777463,0,34.753189086914,0.23414611816406,1000,1,1,1490273611,1490247140,0,Kakamega,Shinyalu Sub County,Isukha West Ward
UMTS,639,2,5562,137778782,0,34.782028198242,0.31517028808594,1000,1,1,1490273611,1490247140,0,Kakamega,Lurambi Sub County,Mahiakalo Ward
UMTS,639,2,5557,137713122,0,34.496383666992,0.32615661621094,1000,1,1,1490273610,1490247140,0,Kakamega,Mumias West  Sub County,Mumias Central Ward
UMTS,639,2,5562,137802792,0,34.750442504883,0.25886535644531,1000,1,1,1490273612,1490247140,0,Kakamega,Lurambi Sub County,Shirere Ward
UMTS,639,2,5560,137797592,0,34.865798950195,0.13114929199219,1000,1,1,1490273611,1490247134,0,Vihiga,Hamisi Sub County,Shiru Ward
UMTS,639,2,5562,137802798,0,34.753189086914,0.24513244628906,1000,1,1,1490273612,1490247140,0,Kakamega,Shinyalu Sub County,Isukha West Ward
UMTS,639,2,5560,137798794,0,34.894638061523,0.15174865722656,1000,1,1,1490273611,1490247134,0,Vihiga,Hamisi Sub County,Shiru Ward
UMTS,639,2,5562,137802797,0,34.758682250977,0.22590637207031,1000,1,1,1490273612,1490247140,0,Kakamega,Shinyalu Sub County,Isukha West Ward
UMTS,639,2,5562,137798783,0,34.773788452148,0.30967712402344,1000,1,1,1490273612,1490247140,0,Kakamega,Lurambi Sub County,Sheywe Ward
UMTS,639,2,5557,137733507,0,34.467544555664,0.33164978027344,1000,1,1,1490273610,1490247140,0,Kakamega,Mumias West  Sub County,Mumias Central Ward
UMTS,639,2,5560,137777422,0,34.746322631836,0.16685485839844,1000,1,1,1490273610,1490247140,0,Kakamega,Ikolomani Sub County,Idakho East Ward
UMTS,639,2,5560,137803494,0,34.750442504883,0.12290954589844,1000,1,1,1490273611,1490247140,0,Vihiga,Sabatia Sub County,West Sabatia Ward
UMTS,639,2,5562,137780282,0,34.77653503418,0.31105041503906,1000,1,1,1490273611,1490247140,0,Kakamega,Lurambi Sub County,Mahiakalo Ward
UMTS,639,2,5560,137798796,0,34.923477172852,0.16822814941406,1000,1,1,1490273611,1490247134,0,NANDI,Emgwen Sub County,Kapkangani Ward
UMTS,639,2,5562,137802994,0,34.787521362305,0.31379699707031,1000,1,1,1490273612,1490247140,0,Kakamega,Lurambi Sub County,Mahiakalo Ward
UMTS,639,2,5562,137800328,0,34.761428833008,0.22315979003906,1000,1,1,1490273612,1490247140,0,Kakamega,Shinyalu Sub County,Isukha South Ward
UMTS,639,2,5562,137802784,0,34.751815795898,0.26573181152344,1000,1,1,1490273612,1490247140,0,Kakamega,Lurambi Sub County,Shirere Ward
UMTS,639,2,5560,137778858,0,34.780654907227,0.11878967285156,1000,1,1,1490273611,1490247134,0,Vihiga,Sabatia Sub County,Wodanga Ward
UMTS,639,2,5560,137802336,0,34.768295288086,0.21629333496094,1000,1,1,1490273611,1490247140,0,Kakamega,Shinyalu Sub County,Isukha South Ward
UMTS,639,2,5562,137797477,0,34.75456237793,0.23277282714844,1000,1,1,1490273611,1490247140,0,Kakamega,Shinyalu Sub County,Isukha West Ward
UMTS,639,2,5557,137711962,0,34.477157592773,0.33302307128906,1000,1,1,1490273610,1490247140,0,Kakamega,Mumias West  Sub County,Mumias Central Ward
UMTS,639,2,5557,137733511,0,34.46891784668,0.33164978027344,1000,1,1,1490273610,1490247140,0,Kakamega,Mumias West  Sub County,Mumias Central Ward
UMTS,639,2,5562,137778543,0,34.753189086914,0.23414611816406,1000,1,1,1490273611,1490247140,0,Kakamega,Shinyalu Sub County,Isukha West Ward
UMTS,639,2,5562,137800324,0,34.764175415039,0.22178649902344,1000,1,1,1490273612,1490247140,0,Kakamega,Shinyalu Sub County,Isukha South Ward
UMTS,639,2,5560,137803393,0,34.74494934082,0.15312194824219,1000,1,1,1490273611,1490247140,0,Kakamega,Ikolomani Sub County,Idakho East Ward
UMTS,639,2,5503,150839822,0,35.051193237305,0.19294738769531,1000,1,1,1490273610,1490247129,0,NANDI,Emgwen Sub County,Kapsabet Ward
UMTS,639,2,5560,137798798,0,34.902877807617,0.15312194824219,1000,1,1,1490273611,1490247134,0,Vihiga,Hamisi Sub County,Shiru Ward
UMTS,639,2,5557,137711961,0,34.488143920898,0.33439636230469,1000,1,1,1490273610,1490247140,0,Kakamega,Mumias West  Sub County,Mumias Central Ward
UMTS,639,2,5560,137799104,0,34.945449829102,0.18470764160156,1000,1,1,1490273611,1490247134,0,NANDI,Emgwen Sub County,Kapkangani Ward
UMTS,639,2,5560,137777453,0,34.768295288086,0.19569396972656,1000,1,1,1490273611,1490247140,0,Kakamega,Shinyalu Sub County,Isukha South Ward
UMTS,639,2,5560,137797423,0,34.749069213867,0.12290954589844,1000,1,1,1490273611,1490247140,0,Vihiga,Sabatia Sub County,West Sabatia Ward
UMTS,639,2,5560,137799102,0,34.95231628418,0.19020080566406,1000,1,1,1490273611,1490247134,0,NANDI,Emgwen Sub County,Kapkangani Ward
UMTS,639,2,5562,137802372,0,34.783401489258,0.31929016113281,1000,1,1,1490273612,1490247140,0,Kakamega,Lurambi Sub County,Mahiakalo Ward
UMTS,639,2,5557,137713118,0,34.496383666992,0.32615661621094,1000,1,1,1490273610,1490247140,0,Kakamega,Mumias West  Sub County,Mumias Central Ward
UMTS,639,2,5562,137778783,0,34.771041870117,0.30281066894531,1000,1,1,1490273611,1490247140,0,Kakamega,Lurambi Sub County,Sheywe Ward
